ShooterID,Age,Solo,Fatalities,LocationCrimeRate,ServedMilitary,ServedLawEnforcement,Gender_Male,Ethnicity_White,Motive_Personal Target,Weapon_Handgun,WealthClass_Low,StatedReligion_Undefined,EducationLevel_High School,Motive_Organizational Target,Weapon_Rifle,WealthClass_Middle,StatedReligion_Christian,EducationLevel_Some College,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Hispanic,Motive_Religious,Weapon_Multiple,WealthClass_High,StatedReligion_Muslim,EducationLevel_Graduate
225,17,True,2,29.97201990585477,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
226,20,True,0,33.34370827796256,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
227,18,False,0,24.54149561930343,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
228,15,True,4,28.064501487627997,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
229,16,True,1,33.47768878782889,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
230,19,True,4,34.24551055371572,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
231,16,True,4,28.530165261679088,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
232,18,True,4,29.642003740709665,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
233,18,False,2,22.410631266595953,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
234,16,False,2,28.214853995966955,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
235,22,False,3,34.45191581759893,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
236,19,True,2,32.876025080532834,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
237,13,True,5,32.503328606906045,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
238,18,True,5,30.2488684359048,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
239,16,True,1,30.03531579314088,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
240,19,False,2,26.698394302632764,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
241,16,True,1,33.49414210101267,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
242,17,True,2,32.104864721946946,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
243,19,True,4,32.46009423996399,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
244,19,True,2,27.369825786662098,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
245,15,True,4,19.23328540064378,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
246,17,True,1,35.485763558768475,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
247,17,True,3,27.605812719957978,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
248,16,False,2,25.686121179784397,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
249,21,False,3,33.46739455956997,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
250,18,True,3,28.03993680040435,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
251,15,True,1,35.29968192023311,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
252,19,True,3,33.08502974788349,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
253,22,True,1,33.417846616002386,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
254,20,True,3,23.170221443997328,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
255,14,True,4,36.059719926932004,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
256,17,True,2,31.30625265616928,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
257,20,True,3,28.153614303768983,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
258,16,True,3,30.716942336711256,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
259,18,True,3,21.1188238355084,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
260,19,False,3,32.043264057403356,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
261,16,False,1,24.853142459089643,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
262,17,True,0,23.23664857078233,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
263,11,False,4,22.388204068910547,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
264,15,True,1,35.563441874949625,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
265,17,False,2,26.853683031536058,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
266,15,False,1,37.6686385495825,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
267,21,True,5,27.32099268473851,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
268,15,True,1,21.463210212035264,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
269,17,True,2,24.417377800256705,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
270,18,True,2,36.179058100034695,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
271,20,True,1,29.220509110316662,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
272,15,True,0,27.258563517546996,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
273,20,True,0,30.80009112926394,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
274,18,False,2,32.50891368083772,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
275,16,False,2,35.5869940795123,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
276,18,True,3,37.24249614946463,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
277,18,True,3,28.20115677105457,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
278,16,True,0,23.36976156958981,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
279,18,True,3,27.93267419438362,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
280,17,False,1,31.30140253291443,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
281,18,True,1,25.181205368946944,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
282,19,True,3,25.214245425524787,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
283,21,True,0,31.718939407749428,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
